"","garantia","edad_carnet","edad_coche","sex","edad","x","y","siniestros_ly","response","Expuesto"
"367","2",18,10,2,39,-1.86233348,38.99952918,1,3,0.912328767123288
"368","1",22,10,2,44,-1.86233348,38.99952918,1,0,0.210958904109589
"369","2",30,10,2,48,-1.86233348,38.99952918,1,4,0.915068493150685
"370","2",26,18,1,48,-1.86233348,38.99952918,1,3,0.56986301369863
"371","1",29,10,2,47,-1.86233348,38.99952918,2,1,0.43013698630137
"372","1",29,11,2,50,-1.86233348,38.99952918,3,1,0.323287671232877
"373","3",32,5,2,50,-1.86233348,38.99952918,2,4,0.561643835616438
"374","2",43,11,2,61,-1.86233348,38.99952918,0,0,0.0438356164383562
"375","1",28,10,2,46,-1.86233348,38.99952918,1,0,0.90958904109589
"376","1",23,16,1,42,-1.86233348,38.99952918,2,0,0.293150684931507
"377","1",23,15,2,41,-1.86233348,38.99952918,5,0,0.00547945205479452
"378","3",14,8,1,33,-1.86233348,38.99952918,2,9,0.882191780821918
"379","1",25,10,2,44,-1.86233348,38.99952918,3,0,0.249315068493151
"380","2",8,8,1,38,-1.86233348,38.99952918,2,5,0.936986301369863
"381","3",22,16,2,42,-1.86233348,38.99952918,0,2,0.443835616438356
"382","2",19,17,1,45,-1.86233348,38.99952918,1,3,0.726027397260274
"383","3",37,12,2,56,-1.86233348,38.99952918,3,2,0.0602739726027397
"384","2",37,11,1,55,-1.86233348,38.99952918,0,0,0.2
"385","1",22,12,1,41,-1.86233348,38.99952918,4,0,0.0356164383561644
"386","1",32,10,2,50,-1.93025705,39.0189439,4,1,0.323287671232877
"387","3",22,11,2,40,-1.93025705,39.0189439,3,11,0.66027397260274
"388","2",29,13,2,69,-1.93025705,39.0189439,2,7,0.723287671232877
"389","1",39,12,2,58,-1.93025705,39.0189439,2,0,0.515068493150685
"390","3",15,18,1,34,-1.93025705,39.0189439,2,13,0.717808219178082
"391","1",51,9,2,72,-1.93025705,39.0189439,2,0,0.421917808219178
"392","2",23,8,2,43,-1.93025705,39.0189439,2,0,0.213698630136986
"393","2",29,10,2,49,-1.93025705,39.0189439,3,8,0.920547945205479
"394","3",44,8,2,62,-1.93025705,39.0189439,1,4,0.926027397260274
"395","3",11,7,2,29,-1.93025705,39.0189439,3,17,0.610958904109589
"396","1",39,17,2,64,-1.93025705,39.0189439,2,1,0.482191780821918
"397","3",32,16,2,52,-1.93025705,39.0189439,1,7,0.832876712328767
"398","3",26,14,1,46,-1.93025705,39.0189439,1,1,0.0136986301369863
"399","2",29,15,2,51,-1.93025705,39.0189439,1,4,0.758904109589041
"400","2",34,13,2,54,-1.93025705,39.0189439,2,1,0.246575342465753
"401","1",23,16,2,42,-1.93025705,39.0189439,1,0,0.868493150684931
"402","3",14,7,2,34,-1.93025705,39.0189439,1,0,0.0657534246575342
"403","1",29,10,2,51,-1.93025705,39.0189439,3,1,0.920547945205479
"404","3",49,14,2,71,-1.93025705,39.0189439,2,2,0.257534246575342
"405","2",19,7,2,38,-1.93025705,39.0189439,5,12,0.265753424657534
"406","3",24,9,2,46,-1.93025705,39.0189439,0,4,0.687671232876712
"407","1",26,18,2,47,-1.93025705,39.0189439,0,0,0.978082191780822
"408","3",24,1,2,46,-1.93025705,39.0189439,2,0,0.194520547945205
"409","1",19,0,1,45,-1.93025705,39.0189439,2,0,0.284931506849315
"410","2",38,7,2,66,-1.93025705,39.0189439,3,5,0.736986301369863
"411","1",15,20,1,44,-1.93025705,39.0189439,3,1,0.150684931506849
"412","2",25,11,1,44,-1.93025705,39.0189439,2,3,0.668493150684932
"413","2",21,14,2,43,-1.93025705,39.0189439,4,6,0.23013698630137
"414","2",34,12,2,53,-1.93025705,39.0189439,0,4,0.821917808219178
"415","1",21,11,1,45,-1.93025705,39.0189439,0,2,0.50958904109589
"416","3",8,4,2,41,-1.93025705,39.0189439,2,5,0.252054794520548
"417","2",44,4,2,64,-1.93025705,39.0189439,0,0,0.419178082191781
"418","1",18,12,2,42,-1.93025705,39.0189439,2,1,0.863013698630137
"419","1",20,9,2,40,-1.93025705,39.0189439,3,3,0.583561643835616
"420","1",24,7,2,43,-1.93025705,39.0189439,3,0,0.36986301369863
"421","1",22,17,2,41,-1.93025705,39.0189439,0,0,0.580821917808219
"422","3",16,17,2,35,-1.93025705,39.0189439,1,4,0.0931506849315069
"423","1",25,7,2,43,-1.93025705,39.0189439,4,3,0.753424657534247
"424","2",36,1,2,54,-1.92130733,39.04360121,0,0,0.747945205479452
"425","1",31,12,2,50,-1.92130733,39.04360121,3,0,0.306849315068493
"426","3",36,5,2,54,-1.92130733,39.04360121,0,0,0.0986301369863014
"427","2",24,16,2,46,-1.92130733,39.04360121,1,4,0.764383561643836
"428","2",30,12,2,48,-1.92130733,39.04360121,1,2,0.846575342465753
"429","1",18,11,2,37,-1.92130733,39.04360121,1,0,0.350684931506849
"430","1",33,16,2,51,-1.92130733,39.04360121,1,0,0.306849315068493
"431","1",36,5,2,54,-1.92130733,39.04360121,0,0,0.0986301369863014
"432","3",16,7,2,36,-1.92130733,39.04360121,4,0,0.0191780821917808
"433","3",15,9,2,43,-1.92130733,39.04360121,2,16,0.717808219178082
"434","3",42,8,1,62,-1.8416484,38.98540757,3,0,0.120547945205479
"435","2",20,9,2,42,-1.8416484,38.98540757,2,3,0.402739726027397
"436","1",22,8,2,43,-1.94042567,38.90938382,1,0,0.846575342465753
"437","2",23,15,2,42,-1.94042567,38.90938382,2,0,0.13972602739726
"438","1",21,19,2,51,-1.94042567,38.90938382,3,0,0.0219178082191781
"439","3",36,16,2,55,-1.93651472,39.2386893,1,9,0.898630136986301
"440","1",21,10,2,41,-1.93651472,39.2386893,1,0,0.328767123287671
"441","3",18,10,2,36,-1.93651472,39.2386893,1,12,0.923287671232877
"442","1",26,12,2,45,-1.93651472,39.2386893,3,0,0.268493150684932
"443","2",26,11,2,64,-1.93651472,39.2386893,2,6,0.542465753424658
"444","2",43,9,2,63,-1.9976429,39.11139009,2,6,0.602739726027397
"445","1",19,11,2,38,-1.9976429,39.11139009,1,0,0.295890410958904
"446","1",46,8,2,64,-1.9976429,39.11139009,2,0,0.331506849315069
"447","1",31,13,2,49,-1.9976429,39.11139009,0,0,0.76986301369863
"448","3",31,11,2,51,-1.9976429,39.11139009,3,8,0.389041095890411
"449","1",29,12,2,49,-1.9976429,39.11139009,1,0,0.920547945205479
"450","2",28,13,2,47,-1.9976429,39.11139009,0,4,0.983561643835617
"451","1",19,15,2,39,-1.9976429,39.11139009,5,15,0.745205479452055
"452","3",27,9,2,47,-1.9976429,39.11139009,2,12,0.931506849315068
"453","1",26,10,2,45,-1.9976429,39.11139009,2,2,0.712328767123288
"454","2",40,16,2,58,-1.9976429,39.11139009,3,3,0.649315068493151
"455","2",32,7,2,52,-1.9976429,39.11139009,5,15,0.904109589041096
"456","2",44,25,2,63,-1.9976429,39.11139009,2,0,0.249315068493151
"457","3",37,9,2,56,-2.02177809,38.63078499,1,6,0.926027397260274
"458","2",7,6,2,29,-2.02177809,38.63078499,1,1,0.794520547945205
"459","2",43,23,2,62,-2.13593213,38.52850658,4,8,0.178082191780822
"460","2",32,13,2,52,-2.21913664,38.56712638,0,1,0.638356164383562
"461","2",22,14,2,46,-1.90543894,38.8402069,3,14,0.783561643835616
"462","2",34,23,2,62,-1.87964397,38.69381876,1,7,0.736986301369863
"463","1",28,11,2,46,-1.87964397,38.69381876,1,1,0.810958904109589
"464","1",18,15,1,37,-1.91177266,38.65575113,1,0,0.520547945205479
"465","2",37,18,2,56,-1.66782577,39.1213188,3,0,0.0356164383561644
"466","1",11,6,2,30,-1.66782577,39.1213188,1,3,0.495890410958904
"467","1",47,11,2,67,-1.66782577,39.1213188,2,2,0.936986301369863
"468","1",18,7,1,39,-1.66782577,39.1213188,3,0,0.983561643835616
"469","1",39,8,2,59,-1.57541818,39.09701835,1,0,0.887671232876712
"470","2",28,10,1,49,-1.57541818,39.09701835,2,2,0.575342465753425
"471","2",19,15,1,45,-1.37070467,39.07949336,4,15,0.646575342465753
"472","2",53,4,2,76,-1.28834513,39.1055646,2,0,0.0986301369863014
"473","2",34,9,2,59,-1.28834513,39.1055646,3,4,0.610958904109589
"474","3",36,12,2,54,-1.74766784,39.07656088,1,9,0.978082191780822
"475","1",30,9,1,49,-1.74766784,39.07656088,2,0,0.263013698630137
"476","2",24,7,1,47,-1.74766784,39.07656088,2,0,0.843835616438356
"477","1",38,16,2,56,-1.67879018,38.98528724,4,2,0.123287671232877
"478","1",42,26,1,62,-2.33783216,38.96257131,2,1,0.764383561643836
"479","1",21,25,2,52,-2.33783216,38.96257131,1,0,0.438356164383562
"480","2",27,8,1,55,-2.21393739,38.92087854,2,4,0.90958904109589
"481","2",41,20,2,64,-1.45894445,39.31155589,0,3,0.564383561643836
"482","3",14,12,2,41,-1.45894445,39.31155589,2,4,0.189041095890411
"483","3",29,14,2,51,-1.45894445,39.31155589,2,3,0.345205479452055
"484","2",20,14,1,43,-1.45894445,39.31155589,3,3,0.591780821917808
"485","2",28,15,1,48,-1.45894445,39.31155589,3,2,0.613698630136986
"486","3",32,14,2,50,-1.45894445,39.31155589,3,3,0.117808219178082
"487","3",15,7,2,34,-1.45507153,39.19587092,3,15,0.956164383561644
"488","1",30,7,1,48,-1.37471267,39.2981027,1,0,0.931506849315068
"489","2",10,14,2,36,-1.77652621,39.17044556,3,0,0.0273972602739726
"490","1",24,9,1,44,-1.77652621,39.17044556,0,0,0.367123287671233
"491","2",17,19,1,45,-1.81441428,39.23385948,2,7,0.63013698630137
"492","3",34,9,2,52,-1.81441428,39.23385948,1,3,0.857534246575343
"493","2",18,14,2,37,-1.81441428,39.23385948,3,3,0.350684931506849
"494","3",20,18,2,40,-1.81441428,39.23385948,1,0,0.0547945205479452
"495","2",26,19,2,44,-1.81441428,39.23385948,3,9,0.271232876712329
"496","3",25,14,2,56,-1.71640137,39.20485513,1,2,0.580821917808219
"497","3",28,16,2,66,-1.72680192,39.28386079,3,1,0.104109589041096
"498","2",31,7,2,50,-1.66063872,39.29834359,1,3,0.408219178082192
"499","3",36,16,2,55,-1.54431661,39.16519114,3,16,0.408219178082192
"500","2",46,10,2,71,-1.54868599,39.2765421,0,0,0.334246575342466
"501","2",42,19,2,61,-1.54868599,39.2765421,5,8,0.158904109589041
"502","2",18,8,1,36,-1.54868599,39.2765421,3,1,0.243835616438356
"503","1",19,15,2,38,-1.54868599,39.2765421,2,0,0.0438356164383562
"504","1",47,10,1,68,-1.54982651,39.3588961,0,0,0.246575342465753
"505","3",39,12,2,57,-2.46520394,38.63724128,3,4,0.153424657534247
"506","2",43,23,2,86,-2.46520394,38.63724128,3,16,0.93972602739726
"507","2",31,19,2,50,-2.46520394,38.63724128,2,12,0.961643835616438
"508","1",40,11,2,61,-2.46520394,38.63724128,2,0,0.567123287671233
"509","3",35,14,2,54,-2.46520394,38.63724128,2,5,0.93972602739726
"510","1",37,23,2,58,-2.46520394,38.63724128,1,0,0.786301369863014
"511","3",28,17,2,58,-2.5107044,38.5794385,2,12,0.906849315068493
"512","3",22,9,2,41,-2.549124,38.57686634,1,3,0.213698630136986
"513","2",15,9,2,44,-2.549124,38.57686634,0,0,0.210958904109589
"514","1",35,10,2,55,-2.13713962,38.88737863,2,0,0.334246575342466
"515","1",23,12,2,54,-2.13713962,38.88737863,1,1,0.975342465753425
"516","2",35,2,2,53,-2.13713962,38.88737863,3,1,0.964383561643836
"517","3",24,7,1,43,-1.99972736,38.87598535,3,4,0.495890410958904
"518","3",31,1,2,51,-1.99972736,38.87598535,0,0,0.652054794520548
"519","3",11,9,1,32,-2.38591371,38.79629884,3,8,0.315068493150685
"520","3",25,12,2,66,-2.64249367,38.57991293,3,20,0.805479452054795
"521","2",13,19,2,32,-2.65487507,38.52952867,1,4,0.745205479452055
"522","2",31,12,2,49,-2.65487507,38.52952867,1,3,0.471232876712329
"523","1",8,8,1,28,-2.65487507,38.52952867,2,1,0.863013698630137
"524","3",10,11,1,42,-2.65487507,38.52952867,2,5,0.687671232876712
"525","2",35,1,2,53,-1.69674516,38.53736238,3,4,0.961643835616438
"526","2",46,16,1,78,-1.69674516,38.53736238,5,6,0.53972602739726
"527","2",19,10,1,40,-1.69674516,38.53736238,1,3,0.673972602739726
"528","3",41,8,1,60,-1.69674516,38.53736238,3,4,0.920547945205479
"529","1",14,11,2,43,-1.69674516,38.53736238,1,1,0.994520547945206
"530","1",31,13,1,61,-1.69674516,38.53736238,1,0,0.0958904109589041
"531","2",34,8,2,53,-1.69674516,38.53736238,2,2,0.958904109589041
"532","2",21,14,1,53,-1.69674516,38.53736238,1,0,0.46027397260274
"533","2",21,8,2,40,-1.69674516,38.53736238,1,0,0.728767123287671
"534","3",46,8,2,64,-1.69674516,38.53736238,2,3,0.484931506849315
"535","3",30,1,2,59,-1.69674516,38.53736238,1,3,0.70958904109589
"536","3",34,8,2,54,-1.69674516,38.53736238,1,2,0.613698630136986
"537","3",28,10,1,46,-1.69674516,38.53736238,1,0,0.0383561643835616
"538","1",15,7,2,33,-1.69674516,38.53736238,1,0,0.0904109589041096
"539","2",34,14,1,53,-1.69674516,38.53736238,0,0,0.33972602739726
"540","1",27,10,2,45,-1.69674516,38.53736238,1,0,0.646575342465753
"541","1",23,8,1,41,-1.69674516,38.53736238,1,0,0.945205479452055
"542","3",28,19,1,46,-1.69674516,38.53736238,1,1,0.580821917808219
"543","3",10,14,2,43,-1.69674516,38.53736238,2,19,0.484931506849315
"544","3",6,17,1,33,-1.69674516,38.53736238,0,0,0.073972602739726
"545","2",8,4,1,26,-1.69674516,38.53736238,4,5,0.504109589041096
"546","1",26,2,2,45,-1.69674516,38.53736238,1,0,0.572602739726027
"547","3",8,9,2,28,-1.69674516,38.53736238,1,5,0.942465753424658
"548","1",35,15,2,53,-1.69674516,38.53736238,4,7,0.693150684931507
"549","1",10,11,1,41,-1.69674516,38.53736238,5,0,0.0794520547945206
"550","2",34,19,2,52,-1.69674516,38.53736238,3,7,0.958904109589041
"551","1",12,13,2,43,-1.69674516,38.53736238,3,1,0.252054794520548
"552","1",25,13,2,45,-1.69674516,38.53736238,2,1,0.323287671232877
"553","1",26,4,2,47,-1.69674516,38.53736238,2,0,0.767123287671233
"554","1",31,16,2,49,-1.69674516,38.53736238,4,1,0.232876712328767
"555","1",35,7,2,53,-1.69674516,38.53736238,1,0,0.0931506849315069
"556","3",37,14,2,55,-1.69674516,38.53736238,2,3,0.175342465753425
"557","3",18,18,1,45,-1.69674516,38.53736238,4,10,0.254794520547945
"558","1",6,7,1,47,-1.69674516,38.53736238,2,1,0.96986301369863
"559","2",49,9,2,71,-1.69674516,38.53736238,1,0,0.0958904109589041
"560","2",53,14,2,71,-1.69674516,38.53736238,2,0,0.361643835616438
"561","3",49,20,2,71,-1.69674516,38.53736238,2,8,0.789041095890411
"562","1",15,16,2,38,-1.69674516,38.53736238,1,1,0.813698630136986
"563","2",14,10,2,34,-1.69674516,38.53736238,3,19,0.879452054794521
"564","3",29,14,1,68,-1.69674516,38.53736238,2,1,0.372602739726027
"565","1",29,10,2,47,-1.71687126,38.4251093,2,0,0.276712328767123
"566","2",30,7,2,48,-1.71687126,38.4251093,2,0,0.0383561643835616
"567","2",27,10,2,47,-1.71687126,38.4251093,1,0,0.846575342465753
"568","2",38,15,2,58,-1.71687126,38.4251093,3,5,0.70958904109589
"569","3",40,9,2,64,-1.80220376,38.47591108,2,4,0.93972602739726
"570","1",22,15,1,42,-1.80220376,38.47591108,0,0,0.827397260273973
"571","2",34,11,2,54,-1.80220376,38.47591108,4,8,0.635616438356164
"572","3",32,12,2,54,-1.80220376,38.47591108,0,0,0.345205479452055
"573","1",34,10,2,58,-1.80220376,38.47591108,3,1,0.917808219178082
"574","3",49,16,2,72,-2.07562481,38.47477516,0,0,0.0438356164383562
"575","1",25,9,2,44,-2.07562481,38.47477516,0,0,0.638356164383562
"576","1",30,7,1,48,-2.07562481,38.47477516,2,2,0.827397260273973
"577","2",27,16,2,46,-2.07562481,38.47477516,3,11,0.46027397260274
"578","3",20,7,2,39,-2.13071312,38.31965796,1,1,0.073972602739726
"579","2",25,17,2,45,-2.13071312,38.31965796,2,10,0.747945205479452
"580","1",14,18,1,35,-1.86458975,38.3535428,2,0,0.104109589041096
"581","2",8,17,2,28,-1.86458975,38.3535428,0,2,0.506849315068493
"582","2",22,8,2,40,-1.86458975,38.3535428,2,2,0.616438356164384
"583","2",32,11,2,51,-1.86458975,38.3535428,2,0,0.246575342465753
"584","1",16,17,2,42,-1.86458975,38.3535428,5,7,0.276712328767123
"585","1",25,15,1,46,-1.86458975,38.3535428,4,3,0.586301369863014
"586","3",23,11,2,47,-1.86458975,38.3535428,4,21,0.454794520547945
"587","1",31,8,2,53,-1.86458975,38.3535428,1,0,0.402739726027397
"588","2",11,21,2,30,-1.86458975,38.3535428,1,0,0.0547945205479452
"589","2",37,3,2,56,-1.86458975,38.3535428,0,0,0.213698630136986
"590","3",12,8,1,31,-1.86458975,38.3535428,1,1,0.553424657534247
"591","3",17,10,1,45,-1.86458975,38.3535428,1,2,0.832876712328767
"592","2",27,11,2,45,-1.86458975,38.3535428,1,0,0.0986301369863014
"593","2",11,8,2,32,-1.86458975,38.3535428,3,6,0.504109589041096
"594","1",39,10,2,57,-1.86458975,38.3535428,1,0,0.493150684931507
"595","1",6,12,1,36,-1.86458975,38.3535428,1,1,0.745205479452055
"596","3",16,10,2,38,-1.86458975,38.3535428,2,12,0.668493150684932
"597","2",8,15,2,36,-1.86458975,38.3535428,1,3,0.545205479452055
"598","2",14,13,2,46,-1.86458975,38.3535428,0,1,0.501369863013699
"599","3",12,9,2,37,-1.86458975,38.3535428,1,2,0.249315068493151
"600","3",8,10,2,41,-1.86458975,38.3535428,2,1,0.0383561643835616
"601","3",22,8,2,42,-1.86458975,38.3535428,1,1,0.246575342465753
"602","2",14,14,2,46,-1.86458975,38.3535428,0,2,0.89041095890411
"603","1",23,9,1,45,-1.86458975,38.3535428,1,0,0.832876712328767
"604","3",42,7,2,61,-1.86458975,38.3535428,3,9,0.767123287671233
"605","2",4,16,2,34,-1.86458975,38.3535428,1,5,0.487671232876712
"606","2",21,9,1,42,-1.94660574,38.3867121,1,1,0.142465753424658
"607","1",27,11,2,63,-1.94660574,38.3867121,0,0,0.668493150684932
"608","3",32,16,2,51,-1.94660574,38.3867121,0,2,0.208219178082192
"609","2",10,14,2,52,-1.94660574,38.3867121,1,0,0.117808219178082
"610","1",40,19,2,64,-1.98049237,38.31549214,2,0,0.178082191780822
"611","3",21,13,2,40,-1.98049237,38.31549214,4,21,0.438356164383562
"612","3",44,8,2,78,-1.98049237,38.31549214,3,0,0.0849315068493151
"613","3",40,19,2,66,-1.98049237,38.31549214,3,5,0.117808219178082
"614","1",20,14,2,40,-2.01108863,38.42958172,4,2,0.120547945205479
"615","2",20,13,2,39,-2.01108863,38.42958172,2,8,0.580821917808219
"616","3",23,19,1,60,-2.2296564,38.45170809,3,29,0.947945205479452
"617","2",35,12,2,54,-2.44409885,38.51208871,2,4,0.863013698630137
"618","3",46,8,2,66,-2.44409885,38.51208871,1,2,0.268493150684932
"619","1",29,16,2,52,-2.50099571,38.46780203,1,0,0.936986301369863
"620","2",22,25,2,44,-2.50099571,38.46780203,0,5,0.958904109589041
"621","1",37,17,2,56,-2.32417664,38.38987287,2,0,0.227397260273973
"622","3",11,8,1,44,-2.41212136,38.25602548,4,4,0.172602739726027
"623","3",21,15,2,42,-1.62315973,38.4310418,1,2,0.219178082191781
"624","2",47,4,2,67,-1.74113927,38.63196135,1,0,0.227397260273973
"625","1",34,13,1,53,-1.74113927,38.63196135,1,0,0.0958904109589041
"626","2",36,12,2,66,-1.74113927,38.63196135,1,0,0.802739726027397
"627","2",24,9,2,55,-1.74113927,38.63196135,4,1,0.0438356164383562
"628","1",16,14,1,36,-1.74113927,38.63196135,5,3,0.0849315068493151
"629","3",36,5,2,54,-1.74113927,38.63196135,1,0,0.246575342465753
"630","1",22,9,1,54,-1.74113927,38.63196135,5,7,0.964383561643836
"631","2",10,16,2,28,-1.74113927,38.63196135,0,4,0.306849315068493
"632","1",52,9,2,76,-1.74113927,38.63196135,1,0,0.334246575342466
"633","2",29,1,2,50,-1.74113927,38.63196135,3,3,1
"634","1",24,17,1,52,-1.74113927,38.63196135,2,0,0.484931506849315
"635","2",45,10,2,71,-1.74113927,38.63196135,4,1,0.0821917808219178
"636","3",38,13,1,57,-1.74113927,38.63196135,1,0,0.00273972602739726
"637","1",25,12,2,53,-1.74113927,38.63196135,2,0,0.235616438356164
"638","1",18,9,1,39,-1.74113927,38.63196135,2,0,0.734246575342466
"639","2",44,8,1,74,-1.74011833,38.78560109,1,0,0.194520547945205
"640","2",22,7,2,40,-1.74011833,38.78560109,1,0,0.126027397260274
"641","2",33,8,2,52,-1.74011833,38.78560109,2,0,0.0219178082191781
"642","3",36,10,2,55,-1.74011833,38.78560109,3,2,0.23013698630137
"643","1",23,12,2,42,-1.74011833,38.78560109,1,1,0.671232876712329
"644","1",52,8,2,72,-1.74011833,38.78560109,1,0,0.805479452054795
"645","3",19,12,2,37,-1.74011833,38.78560109,0,7,0.871232876712329
"646","3",32,10,2,51,-1.74011833,38.78560109,3,12,0.791780821917808
"647","2",21,13,1,40,-1.74011833,38.78560109,1,3,0.589041095890411
"648","1",28,10,2,47,-1.74011833,38.78560109,4,0,0.0301369863013699
"649","1",23,9,2,43,-1.74011833,38.78560109,3,3,0.89041095890411
"650","2",37,3,2,56,-1.61388474,38.56962169,2,0,0.227397260273973
"651","1",52,14,2,71,-1.61388474,38.56962169,1,0,0.624657534246575
"652","1",22,5,2,41,-1.61388474,38.56962169,1,1,0.824657534246575
"653","2",52,13,2,71,-1.61388474,38.56962169,2,2,0.813698630136986
"654","3",21,14,1,44,-2.30148448,38.14599376,3,7,0.578082191780822
"655","2",35,13,2,53,-2.30148448,38.14599376,4,6,0.665753424657534
"656","1",9,9,1,29,-2.60994551,39.19360701,2,2,0.328767123287671
"657","2",22,10,1,43,-2.60994551,39.19360701,1,0,0.183561643835616
"658","3",42,9,2,60,-2.60994551,39.19360701,2,4,0.794520547945205
"659","1",31,14,2,49,-2.60994551,39.19360701,1,0,0.320547945205479
"660","3",9,4,1,42,-2.60994551,39.19360701,1,3,0.43013698630137
"661","3",23,20,2,44,-2.60994551,39.19360701,2,15,0.394520547945205
"662","3",41,8,2,63,-2.60994551,39.19360701,4,12,0.923287671232877
"663","3",29,14,2,48,-2.60994551,39.19360701,0,2,0.254794520547945
"664","1",45,11,2,64,-2.60994551,39.19360701,3,1,0.635616438356164
"665","3",20,4,2,41,-2.60994551,39.19360701,2,10,0.983561643835616
"666","3",15,12,2,39,-2.60994551,39.19360701,1,9,0.558904109589041
"667","2",24,10,2,42,-2.60994551,39.19360701,3,13,0.712328767123288
"668","1",31,7,2,54,-2.60994551,39.19360701,3,0,0.945205479452055
"669","3",35,13,2,54,-2.60994551,39.19360701,1,7,0.931506849315068
